flight,long,lat,alt,manufacturer,model,squawk,mph,spotted,cluster,anomaly
SWA103,-118.282,34.5829,0.052997749130345814,BOEING,737-7H4,4632.0,0.46476190476190476,2022-12-07 14:20:00,1,False
AAL1981,-118.699,34.4477,0.17556783302639656,AIRBUS INDUSTRIE,A319-112,2364.0,0.7276190476190476,2022-12-07 14:20:00,3,False
JSX108,-118.23,34.5663,0.11929609167178228,EMBRAER,EMB-135LR,4640.0,0.7047619047619047,2022-12-07 14:30:00,1,False
SWA101,-118.453,34.9003,0.20053202373644363,BOEING,737-8,3233.0,0.7485714285714287,2022-12-07 14:30:00,2,False
ASA1453,-118.594,34.689,0.29097605893186,BOEING,737-990,1331.0,0.819047619047619,2022-12-07 14:30:00,2,False
N604JM,-117.928,34.6941,0.15919787190505424,GULFSTREAM AEROSPACE,G-IV,4761.0,0.7238095238095239,2022-12-07 14:30:00,0,False
N825AV,-117.915,34.6802,0.12031921424186616,CESSNA,525B,4763.0,0.5733333333333333,2022-12-07 14:30:00,1,False
N377MD,-117.862,34.5122,0.12257008389605074,BOMBARDIER INC,BD-100-1A10,1040.0,0.7047619047619047,2022-12-07 14:30:00,0,False
N43SF,-117.562,34.6442,0.20994475138121543,BOMBARDIER INC,CL-600-2B16,1066.0,0.7580952380952382,2022-12-07 14:30:00,0,False
N423HK,-117.851,34.6534,0.18272969101698383,CESSNA,560,5176.0,0.7047619047619047,2022-12-07 14:30:00,0,False
JSX553,-118.305,34.4908,0.10169838346633926,EMBRAER,EMB-145LR,7765.0,0.7047619047619047,2022-12-07 15:00:00,1,False
XLJ411,-117.91,34.648,0.09167178227951708,LEARJET INC,45,4716.0,0.6742857142857144,2022-12-07 15:00:00,0,False
N525JN,-118.093,34.2832,0.3079598935952527,CESSNA,525A,7776.0,0.7238095238095239,2022-12-07 15:10:00,1,True
N4DP,-118.223,34.5726,0.15756087579292,GULFSTREAM AEROSPACE,G-IV,7305.0,0.7276190476190476,2022-12-07 15:20:00,1,False
N465PA,-118.396,34.8893,0.08921628811131573,EMBRAER,EMB-120ER,4667.0,0.7047619047619047,2022-12-07 15:20:00,2,False
N468DC,-118.199,34.6265,0.05504399427051361,TEXTRON AVIATION INC,T206H,6346.0,0.7047619047619047,2022-12-07 15:20:00,1,False
LXJ380,-117.925,34.5776,0.3079598935952527,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,2031.0,0.7752380952380953,2022-12-07 15:20:00,0,False
XOJ780,-118.309,34.5769,0.048291385307959886,CESSNA,750,1144.0,0.7047619047619047,2022-12-07 15:20:00,1,False
N586DM,-118.047,34.4406,0.3501125434827092,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,3240.0,0.7752380952380953,2022-12-07 15:30:00,1,False
SCX8291,-118.128,34.6729,0.2390014323715981,BOEING,737-8KN,3374.0,0.7885714285714285,2022-12-07 15:30:00,1,False
SWA1778,-117.557,34.4795,0.2827910783711889,BOEING,737-8,0.0,0.7047619047619047,2022-12-07 15:30:00,0,False
N468DC,-117.871,34.2931,0.06322897483118477,TEXTRON AVIATION INC,T206H,6346.0,0.7047619047619047,2022-12-07 15:30:00,0,False
N15LA,-118.171,34.6064,0.004910988336402702,SIKORSKY,S-70A,1206.0,0.7047619047619047,2022-12-07 15:40:00,1,False
N63VB,-118.467,34.5566,0.11192960916717822,PIPER,PA-46-600TP,7315.0,0.3714285714285714,2022-12-07 15:40:00,3,True
UAL1989,-117.793,34.3682,0.24964190710047063,BOEING,737-924ER,3330.0,0.8495238095238096,2022-12-07 15:40:00,0,False
N315TS,-118.351,34.5671,0.043789645999590746,BOEING,737-7CU,1565.0,0.43428571428571433,2022-12-07 15:40:00,1,False
ASA619,-118.607,34.8247,0.19889502762430938,BOEING,737-990ER,2015.0,0.8152380952380953,2022-12-07 15:40:00,2,False
N825AV,-118.166,34.8283,0.11254348270922855,CESSNA,525B,4724.0,0.582857142857143,2022-12-07 15:40:00,1,False
N18WZ,-117.945,34.5957,0.05995498260691631,BOMBARDIER INC,BD-700-1A10,4711.0,0.3942857142857143,2022-12-07 15:50:00,1,False
YEL4,-118.311,34.3713,0.12932269285860448,EMBRAER EXECUTIVE AIRCRAFT INC,EMB-505,7665.0,0.499047619047619,2022-12-07 15:50:00,1,False
DAL2043,-118.082,34.6115,0.07898506241047677,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,5723.0,0.5123809523809524,2022-12-07 15:50:00,1,False
0,-118.292,34.4887,0.0433803969715572,TEXTRON AVIATION INC,B300,4653.0,0.3942857142857143,2022-12-07 15:50:00,1,False
SWA400,-117.883,34.6972,0.18825455289543686,BOEING,737-73V,7711.0,0.740952380952381,2022-12-07 15:50:00,0,False
DAL2171,-118.44,34.8918,0.27296910169838345,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,5746.0,0.7923809523809524,2022-12-07 15:50:00,2,False
SKW4961,-118.556,34.3177,0.22058522611008796,BOMBARDIER INC,CL-600-2C10,0.0,0.7047619047619047,2022-12-07 15:50:00,3,False
AAL1981,-116.956,34.5335,0.2823818293431553,AIRBUS INDUSTRIE,A319-112,7372.0,0.8457142857142856,2022-12-07 15:50:00,0,True
DAL1187,-118.524,34.9487,0.20523838755882956,AIRBUS CANADA LP,BD-500-1A11,1607.0,0.8114285714285714,2022-12-07 16:00:00,2,False
N605HC,-117.845,34.655,0.07878043789646,BOMBARDIER INC,CL-600-2B16,0.0,0.7047619047619047,2022-12-07 16:00:00,0,False
N30VJ,-118.617,34.5509,0.20994475138121543,CIRRUS DESIGN CORP,SF50,1365.0,0.7047619047619047,2022-12-07 16:00:00,3,False
SWA399,-118.71,34.4776,0.3079598935952527,BOEING,737-7H4,1010.0,0.8247619047619048,2022-12-07 16:00:00,3,False
N3975A,-118.194,34.4499,0.127890321260487,BOMBARDIER INC,BD-100-1A10,7635.0,0.5161904761904761,2022-12-07 16:00:00,1,False
CYO317,-118.503,34.7058,0.31634949866994067,LEARJET INC,60,3640.0,0.7047619047619047,2022-12-07 16:00:00,2,False
N777FL,-118.078,34.6403,0.27481072232453446,ISRAEL AIRCRAFT INDUSTRIES,GULFSTREAM G150,1634.0,0.8628571428571428,2022-12-07 16:00:00,1,False
EJA819,-118.168,34.7039,0.2991610394925312,TEXTRON AVIATION INC,700,6315.0,0.8799999999999999,2022-12-07 16:00:00,1,False
N1Z,-117.635,34.612,0.15633312870881932,GULFSTREAM AEROSPACE,GIV-X (G450),4623.0,0.7238095238095239,2022-12-07 16:00:00,0,False
N70LA,-118.251,34.649,0.06220585226110088,AIR TRACTOR INC,AT-802A,2247.0,0.7047619047619047,2022-12-07 16:00:00,1,False
QXE2137,-118.496,34.8518,0.25741763863310824,EMBRAER S A,ERJ 170-200 LR,2032.0,0.7752380952380953,2022-12-07 16:00:00,2,False
N369QC,-117.973,34.6306,0.09289952936361776,PIPER,AEROSTAR 601P,4702.0,0.7047619047619047,2022-12-07 16:00:00,1,False
FFT2790,-117.65,34.4659,0.2827910783711889,AIRBUS,A320-214,3313.0,0.7580952380952382,2022-12-07 16:00:00,0,False
N939C,-118.411,34.5725,0.12686719869040308,PIPER AIRCRAFT INC,PA46-500TP,2427.0,0.7047619047619047,2022-12-07 16:00:00,3,False
SWA3272,-117.632,34.3561,0.29118068344587683,BOEING,737-7H4,0.0,0.7047619047619047,2022-12-07 16:10:00,0,False
N68961,-118.065,34.7444,0.022508696541845716,CESSNA,152,464.0,0.7047619047619047,2022-12-07 16:10:00,1,False
JSX109,-118.102,34.6092,0.057499488438714955,EMBRAER,EMB-135ER,4737.0,0.7047619047619047,2022-12-07 16:10:00,1,False
N276SM,-118.042,34.6799,0.19296091671782278,GULFSTREAM AEROSPACE,G-V,2053.0,0.7314285714285713,2022-12-07 16:10:00,1,False
UAL2338,-117.983,34.6126,0.2727644771843667,BOEING,737-824,7255.0,0.8457142857142856,2022-12-07 16:10:00,0,False
WAYLN42,-118.043,34.6006,0.010640474728872522,Unknown,Unknown,16.0,0.7047619047619047,2022-12-07 16:10:00,1,False
N3381F,-118.206,34.4614,0.05463474524248005,CESSNA,182J,3716.0,0.7047619047619047,2022-12-07 16:10:00,1,False
JRE793,-117.548,34.3076,0.3511356660527931,CESSNA,560,3305.0,0.6666666666666667,2022-12-07 16:10:00,0,False
N369QC,-117.796,34.6965,0.11295273173726213,PIPER,AEROSTAR 601P,4702.0,0.7047619047619047,2022-12-07 16:10:00,0,False
N600SJ,-118.315,34.3941,0.16840597503580929,LEARJET INC,60,4626.0,0.7047619047619047,2022-12-07 16:20:00,3,False
JSX403,-118.301,34.4952,0.1162267239615306,EMBRAER,EMB-145LR,6712.0,0.5733333333333333,2022-12-07 16:20:00,1,False
SKW4744,-118.341,34.4238,0.1434417843257622,BOMBARDIER INC,CL-600-2B19,1361.0,0.7047619047619047,2022-12-07 16:20:00,3,False
N656BC,-118.175,34.5783,0.03580928995293636,DIAMOND AIRCRAFT IND INC,DA 40,4660.0,0.7047619047619047,2022-12-07 16:20:00,1,False
SKW4768,-118.026,34.4258,0.20012277470841006,BOMBARDIER INC,CL-600-2B19,1316.0,0.7676190476190476,2022-12-07 16:20:00,1,False
SKW5391,-118.549,34.9677,0.24166155105381626,BOMBARDIER INC,CL-600-2B19,0.0,0.7809523809523808,2022-12-07 16:20:00,2,False
SWA3272,-118.826,34.8669,0.2905668099038265,BOEING,737-7H4,1667.0,0.8285714285714285,2022-12-07 16:20:00,2,False
WAYLN42,-118.045,34.741,0.022304072027828935,Unknown,Unknown,16.0,0.24,2022-12-07 16:20:00,1,True
LXJ424,-117.935,34.6324,0.07980356046654388,EMBRAER S A,EMB-545,7325.0,0.6133333333333333,2022-12-07 16:30:00,1,False
N15LA,-118.135,34.6247,0.002455494168201351,SIKORSKY,S-70A,1206.0,0.7047619047619047,2022-12-07 16:30:00,1,False
N231QS,-117.752,34.3692,0.2758338448946184,BOMBARDIER INC,CL-600-2B16,3762.0,0.8552380952380951,2022-12-07 16:30:00,0,False
SWA2236,-118.582,34.5638,0.29936566400654796,BOEING,737-7H4,6310.0,0.8323809523809522,2022-12-07 16:30:00,3,False
DAL1413,-118.781,34.7633,0.3081645181092695,BOEING,737-832,1040.0,0.8419047619047619,2022-12-07 16:30:00,2,False
N5520S,-118.355,34.4974,0.0679353386535707,CESSNA,172S,4756.0,0.7047619047619047,2022-12-07 16:40:00,1,False
SWA1265,-118.64,34.432,0.2813587067730714,BOEING,737-7H4,7762.0,0.819047619047619,2022-12-07 16:40:00,3,False
SWA3447,-118.174,34.3956,0.18457131164313484,BOEING,737-8H4,0.0,0.7047619047619047,2022-12-07 16:40:00,1,False
EJA682,-118.295,34.7915,0.17679558011049723,CESSNA,560XL,3764.0,0.7047619047619047,2022-12-07 16:40:00,1,False
0,-118.057,34.6319,0.004092490280335585,TEXTRON AVIATION INC,B300,0.0,0.7047619047619047,2022-12-07 16:40:00,1,False
ATN3464,-118.048,34.6255,0.1438510333537958,BOEING,767-338,1527.0,0.6876190476190476,2022-12-07 16:40:00,1,False
N369QC,-117.785,34.6606,0.112134233681195,PIPER,AEROSTAR 601P,4702.0,0.7047619047619047,2022-12-07 16:40:00,0,False
SWA455,-118.665,34.4984,0.14589727849396356,BOEING,737-7H4,1326.0,0.7104761904761905,2022-12-07 16:50:00,3,False
SPAR422,-117.924,34.7194,0.06425209740126867,Unknown,Unknown,4153.0,0.7047619047619047,2022-12-07 16:50:00,1,False
N661BA,-118.017,34.6646,0.0433803969715572,BEECH,B200C,4604.0,0.7047619047619047,2022-12-07 16:50:00,1,False
JSX111,-118.21,34.599,0.06629834254143646,EMBRAER,EMB-135LR,4642.0,0.7047619047619047,2022-12-07 16:50:00,1,False
0,-118.128,34.608,0.019848577859627584,TEXTRON AVIATION INC,B300,4750.0,0.7047619047619047,2022-12-07 17:00:00,1,False
N5482C,-118.248,34.6569,0.06384284837323512,CESSNA,T210N,1200.0,0.7047619047619047,2022-12-07 17:00:00,1,False
SKW4994,-118.104,34.4566,0.2827910783711889,BOMBARDIER INC,CL-600-2C10,3643.0,0.819047619047619,2022-12-07 17:00:00,1,False
AMX601,-118.416,34.813,0.2832003273992224,BOEING,737-8,7050.0,0.8247619047619048,2022-12-07 17:00:00,2,False
0,-118.292,34.4889,0.043789645999590746,TEXTRON AVIATION INC,B300,4744.0,0.3942857142857143,2022-12-07 17:00:00,1,False
N559WT,-118.169,34.8093,0.06384284837323512,CIRRUS DESIGN CORP,SR22T,0.0,0.7047619047619047,2022-12-07 17:00:00,1,False
SWA559,-118.466,34.4861,0.2322488234090444,BOEING,737-7H4,4745.0,0.8247619047619048,2022-12-07 17:00:00,3,False
ASA583,-118.73,34.5279,0.2312257008389605,AIRBUS,A320-214,5710.0,0.819047619047619,2022-12-07 17:10:00,3,False
N960DT,-118.141,34.7137,0.03519541641088603,IAI LTD,GULFSTREAM G280,2002.0,0.7047619047619047,2022-12-07 17:10:00,1,False
N3075X,-118.184,34.7964,0.08839779005524862,BEECH,B36TC,3251.0,0.7047619047619047,2022-12-07 17:10:00,1,False
N865NA,-117.951,34.7011,0.0206670759156947,BEECH,T-34C,36.0,0.7047619047619047,2022-12-07 17:10:00,1,False
N458FS,-118.494,34.4812,0.2040106404747289,BOMBARDIER INC,BD-100-1A10,3644.0,0.8114285714285714,2022-12-07 17:10:00,3,False
N656BC,-118.201,34.6159,0.0403110292613055,DIAMOND AIRCRAFT IND INC,DA 40,4612.0,0.7047619047619047,2022-12-07 17:10:00,1,False
N526ST,-117.75,34.6043,0.1356660527931246,COLUMBIA AIRCRAFT MFG,LC41-550FG,1727.0,0.7047619047619047,2022-12-07 17:10:00,0,False
LXJ424,-118.352,34.3706,0.11090648659709433,EMBRAER S A,EMB-545,4726.0,0.5523809523809524,2022-12-07 17:20:00,3,False
N865NA,-118.106,34.6202,0.004092490280335585,BEECH,T-34C,36.0,0.7047619047619047,2022-12-07 17:20:00,1,False
SKW4961,-118.306,34.6981,0.26662574176386333,BOMBARDIER INC,CL-600-2C10,1016.0,0.8019047619047619,2022-12-07 17:20:00,1,False
N1105C,-118.252,34.6281,0.023122570083896052,CESSNA,177B,1200.0,0.7047619047619047,2022-12-07 17:20:00,1,False
WWI50,-118.293,34.5806,0.05872723552281563,CANADAIR LTD,CL-600-2B16,7277.0,0.7047619047619047,2022-12-07 17:20:00,1,False
ASH5817,-118.495,34.9297,0.2832003273992224,BOMBARDIER INC,CL-600-2D24,3212.0,0.8361904761904762,2022-12-07 17:30:00,2,False
DAL1334,-118.692,34.9354,0.2658072437077962,BOEING,737-832,6641.0,0.7047619047619047,2022-12-07 17:30:00,2,False
SKW5527,-118.285,34.614,0.283609576427256,EMBRAER,ERJ 170-200 LR,6337.0,0.7980952380952382,2022-12-07 17:30:00,1,False
0,-118.098,34.6694,0.13525680376509103,TEXTRON AVIATION INC,525C,4773.0,0.6799999999999999,2022-12-07 17:30:00,1,False
DAL2043,-117.886,34.6966,0.16226723961530592,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,6745.0,0.7104761904761905,2022-12-07 17:30:00,0,False
N865NA,-118.072,34.6487,0.01862083077552691,BEECH,T-34C,36.0,0.7047619047619047,2022-12-07 17:30:00,1,False
ASA1478,-118.741,35.1221,0.2658072437077962,BOEING,737-990ER,3551.0,0.7447619047619047,2022-12-07 17:40:00,2,False
SWA3488,-118.212,34.686,0.29118068344587683,BOEING,737-7H4,747.0,0.8247619047619048,2022-12-07 17:40:00,1,False
SWA509,-117.849,34.4934,0.29977491303458154,BOEING,737-7H4,3302.0,0.8057142857142856,2022-12-07 17:40:00,0,False
SKW5672,-117.79,34.5061,0.13259668508287292,EMBRAER S A,ERJ 170-200 LL,3773.0,0.6000000000000001,2022-12-07 17:40:00,0,False
N468DC,-118.269,34.786,0.06322897483118477,TEXTRON AVIATION INC,T206H,2031.0,0.7047619047619047,2022-12-07 17:40:00,1,False
AAL843,-118.483,34.76,0.23368119500716183,BOEING,737-823,3704.0,0.6971428571428571,2022-12-07 17:50:00,2,False
SWA165,-118.139,34.6493,0.17597708205443013,BOEING,737-7BK,4753.0,0.7047619047619047,2022-12-07 17:50:00,1,False
RUDY24,-118.064,34.6315,0.05545324329854716,Unknown,Unknown,3313.0,0.7047619047619047,2022-12-07 17:50:00,1,False
EJA200,-118.354,34.5666,0.043789645999590746,BOMBARDIER INC,CL-600-2B16,4705.0,0.44190476190476186,2022-12-07 17:50:00,1,False
UAL372,-117.658,34.3347,0.2832003273992224,AIRBUS,A319-131,1776.0,0.7047619047619047,2022-12-07 17:50:00,0,False
UPS2914,-117.886,34.6509,0.09187640679353386,AIRBUS,A300 F4-622R,0.0,0.7047619047619047,2022-12-07 18:00:00,0,False
JTZ440,-117.614,34.5348,0.33353795784735013,BOMBARDIER INC,BD-100-1A10,2666.0,0.8457142857142856,2022-12-07 18:00:00,0,False
DAL2752,-118.721,34.6425,0.238182934315531,C SERIES AIRCRAFT LTD PTNRSP,BD-500-1A10,7355.0,0.8019047619047619,2022-12-07 18:00:00,3,False
N687GA,-118.124,34.618,0.0669122160834868,GULFSTREAM AEROSPACE CORP,GVII-G600,1302.0,0.4685714285714286,2022-12-07 18:00:00,1,False
EJA627,-117.816,34.5575,0.31675874769797424,TEXTRON AVIATION INC,680A,3247.0,0.7371428571428571,2022-12-07 18:00:00,0,False
N17TX,-118.196,34.6046,0.12072846326989974,CESSNA,560,2025.0,0.7047619047619047,2022-12-07 18:10:00,1,False
SWA3540,-118.038,34.6195,0.1448741559238797,BOEING,737-7H4,3303.0,0.6704761904761904,2022-12-07 18:10:00,1,False
DAL1187,-118.503,34.5953,0.17925107427869857,AIRBUS CANADA LP,BD-500-1A11,7345.0,0.7371428571428571,2022-12-07 18:10:00,3,False
AMF1901,-117.915,34.6682,0.059750358092899525,BEECH,99,4706.0,0.7047619047619047,2022-12-07 18:10:00,1,False
SWA2417,-117.607,34.6804,0.29977491303458154,BOEING,737-8H4,3646.0,0.819047619047619,2022-12-07 18:10:00,0,False
SWA709,-117.821,34.5207,0.11520360139144668,BOEING,737-7H4,3364.0,0.6038095238095238,2022-12-07 18:10:00,0,False
NKS3034,-117.621,34.3922,0.20830775526908124,AIRBUS SAS,A320-271N,7256.0,0.7142857142857142,2022-12-07 18:20:00,0,False
N6927R,-118.184,34.5915,0.07161857990587273,CESSNA,T210H,1200.0,0.7047619047619047,2022-12-07 18:20:00,1,False
SWA1649,-118.415,34.3262,0.2832003273992224,BOEING,737-71B,3677.0,0.8114285714285714,2022-12-07 18:20:00,3,False
SWA256,-118.731,35.0709,0.30755064456721914,BOEING,737-7BD,7343.0,0.7047619047619047,2022-12-07 18:20:00,2,False
N691CC,-117.964,34.6426,0.08082668303662778,CANADAIR LTD,CL-600-2B16,1475.0,0.7047619047619047,2022-12-07 18:30:00,1,False
ATN3326,-118.522,34.9488,0.22774708410067523,BOEING,767-319,6711.0,0.7047619047619047,2022-12-07 18:30:00,2,False
SWA1741,-118.548,34.5539,0.20626151012891342,BOEING,737-8H4,7237.0,0.8285714285714285,2022-12-07 18:30:00,3,False
HGT5244,-118.093,34.4765,0.2832003273992224,EMBRAER,EMB-145XR,3253.0,0.7923809523809524,2022-12-07 18:30:00,1,False
SKW3447,-117.931,34.5411,0.15142214037241664,EMBRAER S A,ERJ 170-200 LR,3367.0,0.660952380952381,2022-12-07 18:30:00,0,False
EJM39,-117.765,34.4945,0.10047063638223859,GULFSTREAM AEROSPACE,GV-SP (G550),1653.0,0.6571428571428573,2022-12-07 18:30:00,0,False
SWA2032,-118.716,34.4865,0.1675874769797422,BOEING,737-7BD,0.0,0.7047619047619047,2022-12-07 18:40:00,3,False
ATN3441,-118.616,35.0285,0.21587886228770203,BOEING,767-319,6603.0,0.8057142857142856,2022-12-07 18:40:00,2,False
EJA359,-118.16,34.5973,0.06179660323306732,CESSNA,680,6034.0,0.7047619047619047,2022-12-07 18:40:00,1,False
EJA820,-118.043,34.4393,0.283609576427256,TEXTRON AVIATION INC,700,3203.0,0.8761904761904762,2022-12-07 18:40:00,1,False
DAL1837,-118.431,34.8283,0.29118068344587683,BOEING,737-832,2112.0,0.8247619047619048,2022-12-07 18:40:00,2,False
N810GT,-117.649,34.676,0.2834049519132392,BOMBARDIER INC,CL-600-2B16,3660.0,0.8457142857142856,2022-12-07 18:40:00,0,False
GTI3636,-118.253,34.396,0.14855739717618172,BOEING,767-306,7342.0,0.7752380952380953,2022-12-07 18:50:00,1,False
SWA529,-117.511,34.4587,0.21772048291385304,BOEING,737-7H4,4643.0,0.7485714285714287,2022-12-07 18:50:00,0,False
SWA1050,-118.404,34.3109,0.2658072437077962,BOEING,737-7H4,6302.0,0.819047619047619,2022-12-07 18:50:00,3,False
SWA1783,-118.677,35.2352,0.29118068344587683,BOEING,737-7Q8,2441.0,0.819047619047619,2022-12-07 18:50:00,2,True
JSX112,-117.798,34.5782,0.17188459177409454,EMBRAER,EMB-135LR,4721.0,0.7047619047619047,2022-12-07 19:00:00,0,False
EDG192,-117.67,34.5143,0.3177818702680581,GULFSTREAM AEROSPACE,G-IV,3335.0,0.8457142857142856,2022-12-07 19:00:00,0,False
N709LP,-117.929,34.6465,0.07796193984039287,RAYTHEON CORPORATE JETS INC,HAWKER 800XP,4764.0,0.7047619047619047,2022-12-07 19:10:00,1,False
SWA869,-118.275,34.5844,0.054225496214446486,BOEING,737-7H4,4670.0,0.4685714285714286,2022-12-07 19:10:00,1,False
WCC17,-117.707,34.5541,0.19337016574585636,RAYTHEON AIRCRAFT COMPANY,B300,1656.0,0.7047619047619047,2022-12-07 19:10:00,0,False
UPS985,-117.815,34.5182,0.12952731737262124,BOEING,757-24APF,6657.0,0.6971428571428571,2022-12-07 19:10:00,0,False
UPS967,-118.327,34.8116,0.2312257008389605,BOEING,767-300F,3374.0,0.7923809523809524,2022-12-07 19:20:00,2,False
UAL2356,-118.229,34.573,0.28381420094127274,BOEING,737-824,1744.0,0.8285714285714285,2022-12-07 19:20:00,1,False
N93WP,-118.138,34.6877,0.019234704317577248,PIPER,PA-28-140,440.0,0.7047619047619047,2022-12-07 19:20:00,1,False
SWA788,-118.701,34.5369,0.3091876406793534,BOEING,737-7H4,2011.0,0.8323809523809522,2022-12-07 19:30:00,3,False
DAL1024,-117.533,34.4458,0.17188459177409454,AIRBUS,A321-211,6735.0,0.8114285714285714,2022-12-07 19:30:00,0,False
UPS833,-118.169,34.7048,0.16063024350317168,BOEING,757-24APF,6024.0,0.7923809523809524,2022-12-07 19:30:00,1,False
EJA566,-118.67,34.417,0.2590546347452425,CESSNA,560XL,7346.0,0.7047619047619047,2022-12-07 19:40:00,3,False
N960BP,-118.268,34.7727,0.17659095559648047,GULFSTREAM AEROSPACE,G-IV,7331.0,0.7047619047619047,2022-12-07 19:40:00,1,False
UAL1950,-118.184,34.5393,0.26744423981993043,BOEING,737-924ER,3670.0,0.8361904761904762,2022-12-07 19:40:00,1,False
SWA1086,-118.191,34.6032,0.06159197871905055,BOEING,737-7H4,4723.0,0.5047619047619047,2022-12-07 19:40:00,1,False
N777ZL,-118.348,34.5721,0.04358502148557397,DASSAULT-BREGUET,FALCON 50,6534.0,0.7047619047619047,2022-12-07 19:40:00,1,False
ASA1135,-118.66,34.8106,0.2590546347452425,BOEING,737-990ER,2054.0,0.8019047619047619,2022-12-07 19:40:00,2,False
